,From,To,Booking_date,Journey_date,Airline,Code,Departure,Arrival,Duration,Stops,Price
844,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-328,20:55,23:25,2h 30m,non-stop,"₹8,579"
845,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-605,21:15,23:35,2h 20m,non-stop,"₹8,580"
846,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-981,21:30,23:30,2h 0m,non-stop,"₹8,578"
847,Delhi,Mumbai,2022-06-23,2022-06-30,SpiceJet,SG-711,21:40,23:55,2h 15m,non-stop,"₹8,579"
848,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2114,21:45,"00:10
+1D",2h 25m,non-stop,"₹8,579"
849,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-354,22:45,"01:00
+1D",2h 15m,non-stop,"₹8,579"
850,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2519,23:35,"01:40
+1D",2h 5m,non-stop,"₹8,579"
851,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-865,10:00,12:35,2h 35m,non-stop,"₹8,580"
852,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-636,14:30,18:10,3h 40m,1 stop,"₹8,580"
853,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-719,05:55,10:20,4h 25m,1 stop,"₹8,579"
854,Delhi,Mumbai,2022-06-23,2022-06-30,SpiceJet,SG-2962,06:15,10:55,4h 40m,1 stop,"₹8,579"
855,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-441,17:55,22:10,4h 15m,1 stop,"₹8,580"
856,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-190,05:20,10:45,5h 25m,1 stop,"₹8,579"
857,Delhi,Mumbai,2022-06-23,2022-06-30,SpiceJet,SG-751,11:30,18:00,6h 30m,1 stop,"₹8,579"
858,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-717,13:35,19:40,6h 5m,1 stop,"₹8,579"
859,Delhi,Mumbai,2022-06-23,2022-06-30,SpiceJet,SG-3749,15:30,21:45,6h 15m,1 stop,"₹8,579"
860,Delhi,Mumbai,2022-06-23,2022-06-30,SpiceJet,SG-8171,12:05,18:50,6h 45m,1 stop,"₹8,579"
861,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-929,21:20,"06:15
+1D",8h 55m,1 stop,"₹8,714"
862,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-929,21:20,"09:40
+1D",12h 20m,1 stop,"₹8,714"
863,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-959,06:30,"06:15
+1D",23h 45m,1 stop,"₹8,714"
864,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-929,21:20,"23:05
+1D",25h 45m,1 stop,"₹8,714"
865,Delhi,Mumbai,2022-06-23,2022-06-30,Air Asia,I5-740,08:10,20:40,12h 30m,1 stop,"₹9,107"
866,Delhi,Mumbai,2022-06-23,2022-06-30,Air Asia,I5-552,10:40,23:45,13h 5m,1 stop,"₹9,107"
867,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-959,06:30,23:05,16h 35m,1 stop,"₹9,451"
868,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-969,18:10,23:05,4h 55m,1 stop,"₹9,976"
869,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-969,18:10,"06:15
+1D",12h 5m,1 stop,"₹9,976"
870,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-969,18:10,"09:40
+1D",15h 30m,1 stop,"₹9,976"
871,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-7403,07:20,12:05,4h 45m,1 stop,"₹10,522"
872,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-761,18:45,"00:05
+1D",5h 20m,1 stop,"₹10,942"
873,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-481,08:40,"09:40
+1D",25h 0m,1 stop,"₹11,172"
874,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-497,05:15,09:20,4h 5m,1 stop,"₹12,675"
875,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2168,17:50,22:10,4h 20m,1 stop,"₹12,622"
876,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2077,05:20,10:35,5h 15m,1 stop,"₹12,622"
877,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-6373,06:30,11:20,4h 50m,1 stop,"₹12,622"
878,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-2141,13:35,18:45,5h 10m,1 stop,"₹12,622"
879,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-153,19:35,"00:40
+1D",5h 5m,1 stop,"₹12,622"
880,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-184,09:50,15:45,5h 55m,1 stop,"₹12,622"
881,Delhi,Mumbai,2022-06-23,2022-06-30,IndiGo,6E-6022,11:15,16:55,5h 40m,1 stop,"₹12,622"
882,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-913,05:55,15:50,9h 55m,1 stop,"₹12,670"
883,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-469,05:20,16:25,11h 5m,2 stops,"₹13,265"
884,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-637,17:10,22:20,5h 10m,1 stop,"₹13,615"
885,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-637,17:10,"11:15
+1D",18h 5m,1 stop,"₹13,615"
886,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-879,17:35,23:00,5h 25m,1 stop,"₹14,140"
887,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-403,12:50,19:15,6h 25m,1 stop,"₹14,007"
888,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-560,07:10,23:50,16h 40m,1 stop,"₹14,145"
889,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-899,14:45,20:30,5h 45m,1 stop,"₹14,457"
890,Delhi,Mumbai,2022-06-23,2022-06-30,SpiceJet,SG-8963,09:25,16:10,6h 45m,1 stop,"₹14,529"
891,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-883,22:00,"08:05
+1D",10h 5m,1 stop,"₹14,460"
892,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-883,22:00,"16:35
+1D",18h 35m,1 stop,"₹14,460"
893,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-542,09:45,23:50,14h 5m,1 stop,"₹14,670"
894,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-406,10:15,15:40,5h 25m,1 stop,"₹15,300"
895,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-673,13:20,18:20,5h 0m,1 stop,"₹15,295"
896,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-885,10:45,16:35,5h 50m,1 stop,"₹15,195"
897,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-885,10:45,"00:35
+1D",13h 50m,1 stop,"₹15,195"
898,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-839,21:30,"23:50
+1D",26h 20m,1 stop,"₹15,353"
899,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-781,17:50,23:30,5h 40m,1 stop,"₹15,505"
900,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-479,21:15,"11:35
+1D",14h 20m,1 stop,"₹15,575"
901,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-415,16:45,"12:05
+1D",19h 20m,1 stop,"₹15,541"
902,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-877,11:10,17:15,6h 5m,1 stop,"₹15,720"
903,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-473,18:40,"17:15
+1D",22h 35m,1 stop,"₹15,720"
904,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-811,06:15,12:00,5h 45m,1 stop,"₹16,135"
905,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-813,17:35,23:25,5h 50m,1 stop,"₹16,135"
906,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-504,21:15,"08:35
+1D",11h 20m,1 stop,"₹16,140"
907,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-504,21:15,"10:35
+1D",13h 20m,1 stop,"₹16,140"
908,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-803,06:10,21:05,14h 55m,1 stop,"₹16,140"
909,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-807,16:45,"08:35
+1D",15h 50m,1 stop,"₹16,140"
910,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-807,16:45,"10:35
+1D",17h 50m,1 stop,"₹16,140"
911,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-425,05:45,"08:55
+1D",27h 10m,2 stops,"₹16,455"
912,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-485,05:30,16:25,10h 55m,1 stop,"₹16,770"
913,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-407,13:45,"12:05
+1D",22h 20m,1 stop,"₹16,801"
914,Delhi,Mumbai,2022-06-23,2022-06-30,GO FIRST,G8-190,05:20,11:30,6h 10m,1 stop,"₹17,450"
915,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-819,14:15,20:15,6h 0m,1 stop,"₹17,397"
916,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-817,16:05,21:50,5h 45m,1 stop,"₹17,397"
917,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-707,17:30,23:30,6h 0m,1 stop,"₹17,605"
918,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-439,05:55,17:10,11h 15m,1 stop,"₹17,610"
919,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-506,09:45,21:05,11h 20m,1 stop,"₹17,610"
920,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-540,20:40,"08:05
+1D",11h 25m,1 stop,"₹17,610"
921,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-401,06:50,20:15,13h 25m,1 stop,"₹17,610"
922,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-762,20:15,"12:20
+1D",16h 5m,1 stop,"₹17,610"
923,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-540,20:40,"17:10
+1D",20h 30m,1 stop,"₹17,610"
924,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-506,09:45,"08:35
+1D",22h 50m,1 stop,"₹17,610"
925,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-451,15:00,"16:25
+1D",25h 25m,1 stop,"₹17,663"
926,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-705,07:30,13:00,5h 30m,1 stop,"₹18,342"
927,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-429,09:45,17:10,7h 25m,1 stop,"₹18,345"
928,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-762,20:15,"20:15
+1D",24h 0m,1 stop,"₹18,555"
929,Delhi,Mumbai,2022-06-23,2022-06-30,Vistara,UK-643,14:10,19:00,4h 50m,1 stop,"₹19,289"
930,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-764,16:45,"12:20
+1D",19h 35m,1 stop,"₹19,238"
931,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-767,12:10,20:15,8h 5m,1 stop,"₹20,340"
932,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-801,15:00,22:40,7h 40m,1 stop,"₹20,340"
933,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-764,16:45,"20:15
+1D",27h 30m,1 stop,"₹20,183"
934,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-502,13:30,21:05,7h 35m,1 stop,"₹21,600"
935,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-502,13:30,"08:35
+1D",19h 5m,1 stop,"₹21,600"
936,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-537,16:15,"08:05
+1D",15h 50m,1 stop,"₹23,070"
937,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-537,16:15,"17:10
+1D",24h 55m,1 stop,"₹23,070"
938,Delhi,Mumbai,2022-06-23,2022-06-30,Air India,AI-465,16:55,"10:10
+1D",17h 15m,1 stop,"₹27,483"
